url,title,available,description,currency,initial_price,final_price,discount_percent,initial_price_low,initial_price_high,final_price_low,final_price_high,sold,colors,sizes,shipping_fee,specifications,reviews_count,reviews,store_details,images,domain,videos,category,category_url,id,seller_id,prodct_rating,position,variations,In_stock,promotion_items,desc_detail,related_videos,video_link,Shop_performance_metrics,variant_id,category_tree,brand,image_url,nai_price,sale_price,availability,availability_date,group_id,listing_has_variations,variant_attributes,nai_variants,store_name,seller_url,seller_privacy_policy,seller_tos,return_policy,return_window,target_countries,store_country,category_urls,nai_reviews,additional_image_urls
https://www.tiktok.com/shop/vn/pdp/%C4%91ong-ho-vong-tay-m3-chong-tham-nuoc-led-thoi-trang-danh-cho-sinh-vien/1729864276706495330,"Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh",true,"Product images description: Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/34c90eec4dd44b36a2c8e50af4e59e05~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/40eb1277059e409d8b06cc7d722c9765~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/75a4c884ac084318aa4908acd5dd7f8e~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f5adbb4a09034b7cbabbcddb80f853c3~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f32513a39cd74db3bb7510e8825d8854~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/670b343910f84d3fb32430f8a4bb630f~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/7b3568fa17e844329f2bee51cccde3e0~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086, and Đồng Hồ Đeo Tay M3, Không Thấm Nước, Đồng Hồ Điện Tử Thời Trang, Chức Năng LED, Phong Cách Thường Ngày Và Hợp Xu hướng Cảm Ứng, Thích Hợp Cho Học Sinh - https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/501566a5007548469206cdb54052f0b3~tplv-o3syd03w52-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=a3510d86&shcp=6ce186a1&idc=my2&from=2739998086. End.",VND,42.873,42.873,,,,42.873,42.873,371,,,17000,,27,"[{""date"":""2025-10-19T08:07:55.127Z"",""images"":[""https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/3270ecf2c3f9433a9de2d8014a0dc018~tplv-aphluv4xwc-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839""],""item"":""1729864276706560866"",""name"":""~**𝙩 𝙞** 𝙈**~"",""rating"":""5"",""review"":""Rất đẹp nhưng chỉnh sửa hơi lâu thoi \nĐúng màu.""},{""date"":""2024-04-24T11:22:40.800Z"",""images"":[""https://p16-oec-va.ibyteimg.com/tos-maliva-i-dx0w9n1ysr-us/cda8dda59b7a454e86663d743548c459~tplv-o3syd03w52-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839""],""item"":""1729864276706757474"",""name"":""i**z"",""rating"":""5"",""review"":""Đồng hồ đẹo và chất lượng nhà như chỉnh giờ hơi lâu thoy""},{""date"":""2024-02-24T09:38:03.126Z"",""images"":[""https://p16-oec-va.ibyteimg.com/tos-maliva-i-dx0w9n1ysr-us/93bbbe004ec047d8882011df7b6e42d9~tplv-o3syd03w52-crop-webp:300:300.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839""],""item"":""1729864276706757474"",""name"":""**"",""rating"":""5"",""review"":""Rất tuyệt nhưng lúc chỉnh giờ hơi lâu nha theo suy nghĩ của tui thoii""}]","{""badge"":""https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/7220334d431949e0972ce009d8d8d09b~tplv-aphluv4xwc-resize-png:300:300.png?dr=15580&t=555f072d&ps=933b5bde&shp=905da467&shcp=6ce186a1&idc=my2&from=2422056039"",""followers"":27,""name"":""POEDAGAR.vn"",""num_of_items"":331,""num_sold"":331,""rating"":4.3,""url"":""https://shop.tiktok.com/vn/store/poedagar-vn/8647132490165880674""}","[""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/944a6ba16cc64b8b8c36f2081e9b21e9~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/0f4e3b0c247941f0851bb54d4e1757eb~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/0733ff18c14e4d5da664e89f777f7764~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/8d22ab3301c146d6a9eb91e32cbd5451~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/718f0d04da204ab78a34cfd061c74672~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/16354715a4c248f291cac022148aa107~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/944a6ba16cc64b8b8c36f2081e9b21e9~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/c2f66a9b40ea4f929cd76c05214d22dd~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f863577c980d40fb87336e1402d081ad~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839""]",shop.tiktok.com,,Fashion Unisex Watches,https://shop.tiktok.com/vn/c/fashion-unisex-watches/907144,1729864276706495330,864***249***588******,4.3,,"[{""currency"":""VND"",""discount_percent"":0,""final_price"":42.873,""image"":null,""initial_price"":null,""purchase_limit"":null,""sku"":""1729864276706560866"",""sku_sales_props"":[{""name"":""Màu sắc"",""value"":""Thỏ hồng""}],""stock"":19845},{""currency"":""VND"",""discount_percent"":0,""final_price"":42.873,""image"":null,""initial_price"":null,""purchase_limit"":null,""sku"":""1729864276706626402"",""sku_sales_props"":[{""name"":""Màu sắc"",""value"":""Gà trống""}],""stock"":19926},{""currency"":""VND"",""discount_percent"":0,""final_price"":42.873,""image"":null,""initial_price"":null,""purchase_limit"":null,""sku"":""1729864276706691938"",""sku_sales_props"":[{""name"":""Màu sắc"",""value"":""vịt con""}],""stock"":19947},{""currency"":""VND"",""discount_percent"":0,""final_price"":42.873,""image"":null,""initial_price"":null,""purchase_limit"":null,""sku"":""1729864276706757474"",""sku_sales_props"":[{""name"":""Màu sắc"",""value"":""Thịt cừu""}],""stock"":19893},{""currency"":""VND"",""discount_percent"":0,""final_price"":42.873,""image"":null,""initial_price"":null,""purchase_limit"":null,""sku"":""1729864276706823010"",""sku_sales_props"":[{""name"":""Màu sắc"",""value"":""Heo con""}],""stock"":19971},{""currency"":""VND"",""discount_percent"":0,""final_price"":42.873,""image"":null,""initial_price"":null,""purchase_limit"":null,""sku"":""1729864276706888546"",""sku_sales_props"":[{""name"":""Màu sắc"",""value"":""bạch tuộc""}],""stock"":19963}]",true,,,,,"[{""metric"":""24h response rate"",""value"":null},{""metric"":""Ships within 2 days"",""value"":null},{""metric"":""Positive feedback"",""value"":null}]",1729864276706495330,"[{""name"":""Fashion Accessories"",""url"":""https://shop.tiktok.com/vn/c/fashion-accessories/605248""},{""name"":""Fashion Watches & Accessories"",""url"":""https://shop.tiktok.com/vn/c/fashion-watches-accessories/905480""},{""name"":""Fashion Unisex Watches"",""url"":""https://shop.tiktok.com/vn/c/fashion-unisex-watches/907144""}]",,https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/944a6ba16cc64b8b8c36f2081e9b21e9~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839,₫43,₫43,in_stock,,,true,"[{""name"":""Màu sắc"",""value"":""Thỏ hồng""}]","[{""variant_options"":[{""image"":null,""in_stock"":true,""option_id"":""Thỏ hồng"",""option_name"":""Thỏ hồng"",""option_price"":42.873},{""image"":null,""in_stock"":true,""option_id"":""Gà trống"",""option_name"":""Gà trống"",""option_price"":42.873},{""image"":null,""in_stock"":true,""option_id"":""vịt con"",""option_name"":""vịt con"",""option_price"":42.873},{""image"":null,""in_stock"":true,""option_id"":""Thịt cừu"",""option_name"":""Thịt cừu"",""option_price"":42.873},{""image"":null,""in_stock"":true,""option_id"":""Heo con"",""option_name"":""Heo con"",""option_price"":42.873},{""image"":null,""in_stock"":true,""option_id"":""bạch tuộc"",""option_name"":""bạch tuộc"",""option_price"":42.873}],""variant_type"":""Màu sắc""}]",POEDAGAR.vn,https://shop.tiktok.com/vn/store/poedagar-vn/8647132490165880674,https://www.tiktok.com/shop/protections,https://www.tiktok.com/shop/protections,https://www.tiktok.com/shop/return-policy,,"[""vn""]",vn,"[""https://shop.tiktok.com/vn/c/fashion-accessories/605248"",""https://shop.tiktok.com/vn/c/fashion-watches-accessories/905480"",""https://shop.tiktok.com/vn/c/fashion-unisex-watches/907144""]","[{""content"":""Rất đẹp nhưng chỉnh sửa hơi lâu thoi \nĐúng màu."",""max_rating"":5,""min_rating"":1,""rating"":5,""review_id"":""1"",""title"":null},{""content"":""Đồng hồ đẹo và chất lượng nhà như chỉnh giờ hơi lâu thoy"",""max_rating"":5,""min_rating"":1,""rating"":5,""review_id"":""2"",""title"":null},{""content"":""Rất tuyệt nhưng lúc chỉnh giờ hơi lâu nha theo suy nghĩ của tui thoii"",""max_rating"":5,""min_rating"":1,""rating"":5,""review_id"":""3"",""title"":null}]","[""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/944a6ba16cc64b8b8c36f2081e9b21e9~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/0f4e3b0c247941f0851bb54d4e1757eb~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/0733ff18c14e4d5da664e89f777f7764~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/8d22ab3301c146d6a9eb91e32cbd5451~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/718f0d04da204ab78a34cfd061c74672~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/16354715a4c248f291cac022148aa107~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/944a6ba16cc64b8b8c36f2081e9b21e9~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/c2f66a9b40ea4f929cd76c05214d22dd~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839"",""https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/f863577c980d40fb87336e1402d081ad~tplv-o3syd03w52-crop-webp:800:800.webp?dr=15592&t=555f072d&ps=933b5bde&shp=8dbd94bf&shcp=607f11de&idc=my2&from=2378011839""]"
